id,Date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
5611500140,08/22/14,686000,4,2.5,6440,2,0,0,3,0,1999,0,98075,47.5836,-122.026
7138000260,06/05/14,279950,3,2,9750,1,0,0,3,400,1961,0,98198,47.398,-122.299
626059335,09/04/14,527000,4,2.25,19436,2,0,0,3,0,1987,0,98011,47.7663,-122.215
1922059282,09/18/14,325000,3,2.25,16020,1,0,0,4,440,1966,0,98030,47.3758,-122.217
705700390,09/03/14,328000,3,2.25,8379,2,0,0,3,0,1994,0,98038,47.3828,-122.023
7454001200,06/04/14,390000,3,2.25,7500,1,0,0,5,0,1942,0,98146,47.5123,-122.373
8682281200,03/09/15,479950,2,2,6516,1,0,0,3,0,2005,0,98053,47.7076,-122.013
7972000200,05/29/14,264950,4,2.25,9753,1,0,0,4,600,1978,0,98023,47.2922,-122.371
722059070,01/15/15,235000,3,1,15246,1,0,0,4,450,1961,0,98031,47.4075,-122.214
7202340400,03/03/15,516500,3,2.5,4729,2,0,0,3,0,2004,0,98053,47.6794,-122.034
2424000060,06/16/14,500000,4,2.75,15347,1,0,0,5,0,1960,0,98059,47.5218,-122.164
9264902050,11/21/14,315000,6,2.75,7350,1,0,0,3,1160,1978,0,98023,47.3103,-122.339
943100260,11/20/14,213000,2,1,10200,1,0,0,3,0,1961,0,98024,47.5687,-121.899
3677400445,09/02/14,475000,3,1.5,5280,1.5,0,0,5,860,1947,0,98108,47.5575,-122.303
1762600320,06/10/14,1025000,5,4,28040,2,0,0,3,0,1983,0,98033,47.6489,-122.183
4058000060,04/09/15,416000,3,2,94300,1,0,0,5,580,1976,0,98010,47.3459,-121.95
7228500560,03/20/15,410000,4,1,4740,1.5,0,0,3,300,1904,2005,98122,47.6136,-122.303
326069104,07/01/14,800000,3,3.5,221284,2,0,0,3,300,1993,0,98077,47.7641,-122.023
3584000310,12/08/14,225000,3,1.75,8505,1,0,0,4,0,1968,0,98003,47.3173,-122.319
8150100045,10/01/14,210000,2,1,6000,1,0,0,3,0,1940,0,98126,47.5308,-122.376
1868901275,01/27/15,455000,2,1,5000,1.5,0,0,2,0,1925,0,98115,47.6727,-122.299
6131600075,04/27/15,225000,3,1,8316,1,0,0,4,0,1954,0,98002,47.3221,-122.216
8029510030,02/12/15,363000,3,2.5,11872,2,0,0,3,0,1990,0,98023,47.3076,-122.395
7899800890,02/26/15,181000,2,1.5,5120,1,0,0,3,0,1954,0,98106,47.5218,-122.357
3021059276,03/14/15,250000,4,2,7312,1,0,0,4,0,1976,0,98002,47.2785,-122.213
3797001895,04/22/15,481000,3,1.75,3000,1,0,0,4,790,1918,0,98103,47.6846,-122.345
3832710960,09/23/14,260000,3,2,7209,1,0,0,4,570,1978,0,98032,47.3656,-122.278
1310430400,05/13/14,455000,4,2.5,7685,2,0,0,3,0,2001,0,98058,47.4369,-122.111
1422300030,04/01/15,415000,3,2.25,36224,2,0,0,3,0,1991,0,98045,47.4616,-121.711
1105000588,04/21/15,349500,3,1,3538,1,0,0,3,600,1953,0,98118,47.5405,-122.27
3830630060,09/29/14,245000,3,2.5,7442,2,0,0,3,0,1987,0,98030,47.3507,-122.178
7972601890,10/20/14,385000,4,1.75,7620,1,0,0,4,1180,1955,0,98106,47.5278,-122.345
5127001620,02/11/15,315000,3,1.75,11455,1,0,0,4,380,1974,0,98059,47.4756,-122.147
9407100800,11/24/14,255000,3,1,10170,1,0,0,3,0,1979,0,98045,47.4437,-121.772
1873100060,08/29/14,693000,4,2.5,4425,2,0,0,3,0,2006,0,98052,47.7048,-122.109
8722101360,12/02/14,780000,3,1,4400,1.5,0,0,3,200,1911,0,98112,47.6362,-122.302
8644000060,10/24/14,237000,3,1.75,8470,1,0,0,4,0,1960,0,98198,47.4207,-122.29
3325069129,12/16/14,525000,3,2.25,40510,2,0,0,3,780,1979,0,98074,47.6154,-122.047
1400300055,04/28/15,425000,2,1,5040,1,0,0,3,0,1930,0,98144,47.5964,-122.299
8078560140,05/19/14,290000,4,2.5,7280,2,0,0,4,0,1988,0,98031,47.4045,-122.171
3438500192,09/29/14,285000,3,1,10701,1,0,0,3,0,1954,0,98106,47.5544,-122.358
7974200510,08/14/14,415000,2,1,4500,1,0,0,3,0,1937,0,98115,47.6802,-122.29
2557000400,04/09/15,272500,3,2.5,9900,1,0,0,3,650,1979,0,98023,47.2988,-122.371
4054500390,10/07/14,1365000,4,4.75,57346,2,0,0,4,0,1989,0,98077,47.7285,-122.042
6378500125,05/01/15,436000,2,1,7538,1,0,0,4,0,1939,0,98133,47.7107,-122.352
1745100140,10/17/14,210000,3,1,11390,1,0,0,4,0,1967,0,98003,47.3271,-122.323
2976800796,09/25/14,236000,3,1,5898,1,0,0,3,0,1961,0,98178,47.5053,-122.255
4235400186,11/24/14,331000,3,1.75,1306,1,0,0,3,500,1954,2003,98199,47.6601,-122.4
4215100060,03/20/15,365000,3,2.5,4510,2,0,0,3,0,2006,0,98031,47.4145,-122.166
9189700045,01/27/15,450000,3,2,16258,1,0,0,5,0,1960,0,98058,47.4672,-122.165
1126049053,11/13/14,770000,4,2.75,26300,2,0,0,3,970,2014,0,98028,47.7618,-122.261
2022069200,05/05/15,455000,4,2.5,49375,1,0,0,3,0,1997,0,98038,47.3828,-122.071
9412900055,05/05/15,405000,3,1.75,6000,1,0,0,3,1150,1908,0,98118,47.5362,-122.268
1722059235,07/03/14,304900,4,1.75,11325,1,0,0,4,990,1969,0,98031,47.3954,-122.206
6874200960,02/27/15,170000,2,1,5265,1,0,0,3,0,1931,0,98178,47.5048,-122.272
7202360350,06/30/14,780000,4,2.5,7048,2,0,0,3,0,2005,0,98053,47.6811,-122.025
5634500392,04/10/15,330000,3,3,13959,1,0,0,4,680,1988,0,98028,47.7486,-122.23
1509500060,09/05/14,370000,4,2.5,8666,2,0,0,3,0,1992,0,98030,47.3846,-122.169
7214810350,10/17/14,467000,5,2.25,13500,1,0,0,3,650,1979,0,98072,47.7564,-122.144
6647200060,02/09/15,405000,3,1.75,6720,1,0,0,3,530,1980,0,98034,47.7198,-122.193
9552700140,07/02/14,675000,5,2.25,10300,1,0,0,3,1450,1985,0,98006,47.5461,-122.151
2200500350,08/12/14,500000,2,1,14100,1,0,0,4,500,1954,0,98006,47.5712,-122.143
6113400046,07/23/14,389999,4,2.5,15770,2,0,0,4,0,1968,0,98166,47.4281,-122.343
1115450240,10/22/14,360000,4,2.5,9528,2,0,0,3,0,1992,0,98001,47.3341,-122.255
6073240060,10/02/14,580000,4,3,11060,2,0,0,3,1010,1986,0,98056,47.5399,-122.181
9510920070,07/10/14,879000,4,2.5,22111,2,0,0,3,0,1994,0,98075,47.5951,-122.017
5468730030,08/22/14,265000,3,2,8959,1,0,0,3,0,1993,0,98042,47.3536,-122.144
8079030390,03/04/15,446500,3,2.5,7286,2,0,0,3,0,1990,0,98059,47.5084,-122.154
600000152,06/02/14,404000,3,1.5,8880,1,0,0,3,700,1963,0,98108,47.5586,-122.311
3260800030,08/11/14,335000,3,2.5,7632,2,0,0,3,0,1998,0,98003,47.3494,-122.301
2747100024,06/19/14,576000,3,2.5,9000,1,0,0,4,970,1948,0,98117,47.6933,-122.393
5104530560,04/01/15,208633,3,2.5,3810,2,0,0,3,0,2006,0,98038,47.3537,-122
4330600350,01/15/15,315000,3,2.25,8750,1,0,0,4,1080,1964,0,98166,47.476,-122.337
5016001535,02/17/15,725000,3,1.75,3300,1,0,0,4,960,1913,0,98112,47.6239,-122.298
7280300196,04/03/15,550000,4,2.75,7750,1,0,0,4,400,1965,0,98177,47.7776,-122.384
8651520400,06/12/14,610750,4,2.25,7297,2,0,0,3,0,1984,0,98074,47.6459,-122.058
7171200445,02/28/15,550700,2,1,5000,1.5,0,0,4,0,1908,0,98105,47.6692,-122.297
3204800200,01/08/15,665000,4,2.75,10574,2,0,0,5,1100,1960,0,98056,47.5376,-122.18
7994700030,10/23/14,201000,5,1.75,78408,1.5,0,0,3,0,1915,0,98065,47.529,-121.837
1328320800,11/05/14,305000,4,2.25,7700,1,0,0,3,600,1979,0,98058,47.4441,-122.125
7771300125,04/08/15,487000,3,2,14052,1,0,0,5,870,1948,0,98133,47.7357,-122.333
3422059208,05/11/15,390000,3,2.5,64904,1,0,0,4,0,1988,0,98042,47.346,-122.157
9521101455,07/23/14,548000,2,1,3864,1,0,0,4,300,1916,0,98103,47.6638,-122.345
4337000335,11/22/14,268750,4,1,8775,1,0,0,3,0,1943,0,98166,47.48,-122.336
325059286,05/13/14,819900,5,2.75,7119,2,0,0,3,0,2013,0,98052,47.6759,-122.151
2597650240,10/23/14,520000,3,2.25,16200,2,0,0,3,0,1984,0,98027,47.5162,-122.057
3353400435,07/21/14,230000,3,2,11204,1,0,0,3,0,2003,0,98001,47.2639,-122.252
7972000240,02/02/15,240000,3,1.75,10248,1,0,0,3,0,1969,0,98023,47.2929,-122.371
7520000520,09/05/14,232000,2,1,12092,1,0,0,3,280,1922,1984,98146,47.4957,-122.352
3530210260,10/27/14,274975,3,2.5,45004,2,0,0,3,0,1987,0,98077,47.7721,-122.093
1959700550,09/05/14,740000,4,2,4400,1.5,0,0,4,0,1922,0,98102,47.644,-122.319
1665400045,04/28/15,186375,3,1,7636,1,0,0,2,0,1952,0,98166,47.472,-122.344
9542850320,07/25/14,790000,3,2.25,10289,1,0,0,4,780,1977,0,98005,47.592,-122.166
3179100060,09/16/14,880000,4,3.5,6750,2,0,0,3,910,1951,2002,98105,47.669,-122.275
2946001550,04/16/15,279000,6,1.75,11180,2,0,0,4,0,1955,0,98198,47.42,-122.323
9550201550,04/08/15,640000,2,1,5000,1,0,0,3,0,1924,0,98103,47.6666,-122.331
191100045,07/03/14,940000,4,2,9525,2,0,0,5,0,1968,0,98040,47.5639,-122.217
5009600070,10/07/14,260000,4,2.5,5238,2,0,0,3,0,2003,0,98038,47.3483,-122.052
200350070,06/02/14,559900,3,2.75,5569,1,0,0,3,1070,2004,0,98072,47.7648,-122.164
2877103726,07/22/14,791500,4,2,3500,1.5,0,0,5,0,1911,0,98103,47.6794,-122.357
405100295,08/26/14,265000,3,1.75,8250,1,0,0,3,0,1954,0,98133,47.7535,-122.354
4268200055,05/01/15,245000,3,1.75,11547,1,0,0,3,0,1954,0,98178,47.4945,-122.22
3126069068,04/24/15,485000,4,1.75,43995,2,0,0,4,0,1962,0,98052,47.6945,-122.093
1115300070,11/06/14,684000,4,3.5,8414,2,0,0,3,620,2010,0,98059,47.5222,-122.157
6414100671,09/09/14,425000,3,1.75,6840,1,0,0,3,1200,1957,0,98125,47.7222,-122.32
7004200060,10/17/14,309600,4,1.75,20000,1,0,0,4,0,1991,0,98070,47.3796,-122.49
7852110140,07/18/14,552250,4,2.5,5823,2,0,0,3,0,2002,0,98065,47.5374,-121.875
3969300030,07/23/14,165000,4,1,7134,1,0,0,3,0,1943,0,98178,47.4897,-122.24
4048400070,12/05/14,320000,2,1,32633,1,0,0,4,0,1930,0,98059,47.4716,-122.078
808000070,10/21/14,206600,3,2,13464,1,0,0,4,0,1987,0,98030,47.3581,-122.173
7374200030,04/16/15,387000,4,1.75,7690,1,0,0,3,1250,1973,0,98155,47.7713,-122.307
7325600160,06/04/14,299000,1,0.75,12120,1,0,0,3,0,1967,0,98014,47.675,-121.854
2757000030,09/22/14,855000,4,2.75,10460,2,0,0,3,0,1965,0,98040,47.5603,-122.222
616000140,01/26/15,315000,3,1,14400,1,0,0,4,600,1954,0,98166,47.4147,-122.337
9262800171,03/24/15,252000,4,1.5,19800,1,0,0,4,500,1969,0,98001,47.3117,-122.27
6607000126,06/04/14,375000,4,1.75,7475,1,0,0,5,1100,1955,0,98118,47.543,-122.28
5416510830,08/06/14,300000,4,2.5,4862,2,0,0,3,0,2005,0,98038,47.3607,-122.034
2201500030,10/06/14,420000,4,1,9600,1.5,0,0,4,0,1954,0,98006,47.5759,-122.137
325059171,05/05/14,900000,3,1,77972,1,0,0,3,0,1928,1954,98033,47.6891,-122.159
3211290370,06/05/14,463000,3,2.5,29970,2,0,0,3,0,1992,0,98053,47.6359,-121.974
1072010350,08/28/14,380000,5,2.5,11340,2,0,0,4,0,1978,0,98059,47.4769,-122.141
8856950070,12/10/14,329500,4,2.5,7912,2,0,0,3,0,1994,0,98038,47.3845,-122.029
925059078,08/19/14,604950,3,2.5,5608,1,0,0,3,770,2013,0,98033,47.6743,-122.184
723099065,01/30/15,465000,3,2,40438,2,0,0,3,0,1994,0,98045,47.4853,-121.709
6116500075,03/26/15,673000,4,2.5,10400,2,0,0,3,0,2002,0,98166,47.4508,-122.359
1118500030,10/01/14,810000,4,2.5,15420,2,0,0,3,0,1991,0,98074,47.6375,-122.016
424069250,04/23/15,785000,4,2.75,69415,1,0,0,4,530,1989,0,98075,47.5944,-122.042
3291800710,11/20/14,338000,4,3,7500,1,0,0,3,720,1986,0,98056,47.4888,-122.182
6838700060,12/04/14,280000,3,2.25,7222,2,0,0,3,0,1993,0,98056,47.5112,-122.19
2231500030,10/01/14,315000,4,2.25,10754,1,0,0,5,1080,1954,0,98133,47.7711,-122.341
7683900200,12/23/14,380000,5,3,9914,2,0,0,3,0,2004,0,98023,47.2813,-122.345
8155830060,08/11/14,297000,3,2.25,7562,2,0,0,3,0,1994,0,98056,47.5038,-122.189
98020310,05/20/14,730000,4,2.5,7331,2,0,0,3,0,2004,0,98075,47.5823,-121.97
9423400140,06/09/14,450000,3,1.75,13500,1,0,0,3,530,1940,0,98125,47.7164,-122.304
1545804860,10/27/14,275000,3,3,7750,1,0,0,3,530,1997,0,98038,47.3624,-122.045
2883200160,04/29/15,595000,4,2,2849,2,0,0,3,0,1960,0,98115,47.6831,-122.329
7132300695,04/21/15,435000,3,1.5,3348,1.5,0,0,3,0,1904,2014,98144,47.592,-122.307
1726059053,09/16/14,270000,2,1.5,209959,1,0,0,1,0,1954,0,98011,47.7461,-122.195
624111000,08/05/14,950000,3,3,14338,2,0,0,3,1010,1986,0,98077,47.7268,-122.06
808300310,03/13/15,389000,4,2.25,5337,2,0,0,3,0,2001,0,98019,47.7237,-121.959
8563040160,01/21/15,560000,4,2.25,7800,1,0,0,3,970,1968,0,98052,47.6283,-122.095
8651600160,11/11/14,799000,4,2.25,11585,2,0,0,4,0,1969,0,98040,47.5483,-122.226
9517200030,06/25/14,365500,3,2,9600,1,0,0,4,0,1983,0,98072,47.7591,-122.146
2460700700,05/15/14,252350,3,2,7352,1,0,0,3,490,1979,0,98058,47.4612,-122.169
1223039290,09/05/14,403950,4,2.5,13780,2,0,0,3,0,1993,0,98146,47.4987,-122.365
2890100060,08/01/14,385000,4,1.5,10726,1,0,0,3,660,1954,0,98177,47.772,-122.358
7972600860,12/10/14,345000,4,1,7620,1.5,0,0,3,0,1957,0,98106,47.5287,-122.35
8857320070,09/17/14,490000,3,2.75,3128,2,0,0,4,0,1979,0,98008,47.6109,-122.114
4047200695,06/18/14,330000,3,2.5,26977,2,0,0,3,0,2005,0,98019,47.7736,-121.901
1653500070,05/12/14,927000,4,2.75,12090,2,0,0,3,0,1953,0,98004,47.6294,-122.218
3649100320,04/30/15,330000,2,1,10000,1,0,0,5,0,1950,0,98028,47.7405,-122.241
7375300160,03/09/15,530000,5,2.25,8800,1,0,0,4,1220,1958,0,98008,47.5976,-122.118
5175800060,06/23/14,365000,4,2,25600,1,0,0,1,0,1962,0,98006,47.5722,-122.129
1604601375,06/19/14,378750,3,2.5,3000,1.5,0,0,3,900,1909,2011,98118,47.5644,-122.289
2473251090,06/19/14,269900,4,1.75,8750,1.5,0,0,4,0,1968,0,98058,47.4556,-122.157
9126100861,03/06/15,557000,3,3.5,2096,2,0,0,3,420,2008,0,98122,47.6055,-122.305
3420069065,08/25/14,360000,4,1.75,16980,1,0,0,4,1580,1974,0,98022,47.1775,-122.022
6021501685,04/22/15,352000,2,1,5000,1,0,0,4,0,1937,0,98117,47.6879,-122.385
1151100070,02/24/15,437000,3,2.5,22357,2,0,0,3,0,1994,0,98045,47.4807,-121.779
8856950240,06/18/14,322500,4,2.5,6753,2,0,0,3,0,1994,0,98038,47.3845,-122.032
9385200055,09/12/14,650000,3,3.25,2000,2,0,0,3,180,2001,0,98116,47.5815,-122.402
7821200390,08/06/14,450000,3,2,1213,3,0,0,3,0,2001,0,98103,47.6609,-122.344
8078520310,04/17/15,278500,3,2,5250,1,0,0,3,0,1998,0,98092,47.3163,-122.188
1565950030,04/27/15,364950,4,2.5,6957,2,0,0,3,0,1995,0,98055,47.4309,-122.191
6700400140,03/18/15,268000,3,2.5,8134,2,0,0,3,0,1991,0,98031,47.404,-122.191
2422029094,07/16/14,517534,2,1,143947,1,0,0,3,0,2006,0,98070,47.3889,-122.482
1774220160,11/04/14,632925,3,2.5,32239,2,0,0,4,0,1978,0,98077,47.7718,-122.095
1525200060,07/23/14,577500,3,2.5,7251,2,0,0,3,0,1995,0,98034,47.7067,-122.2
3426059070,09/09/14,570000,3,1.75,37461,1,0,0,4,1380,1967,0,98052,47.7015,-122.164
824079032,06/26/14,563500,4,1.75,174240,1,0,0,3,475,1964,0,98024,47.5753,-121.95
2697100140,01/05/15,423000,4,2.25,9351,1,0,0,5,910,1962,0,98133,47.7448,-122.333
8724300030,12/23/14,355000,3,2.25,5028,2,0,0,3,0,2012,0,98019,47.7318,-121.982
8678500060,07/10/14,1550000,5,4.25,171626,2,0,0,3,0,1999,0,98024,47.5954,-121.95
625049299,12/03/14,482000,2,1,3960,1,0,0,3,0,1941,0,98103,47.6885,-122.337
6073200075,07/30/14,625000,3,1.75,9135,1,0,0,5,0,1955,0,98006,47.5724,-122.179
6388900710,12/19/14,538000,3,2.5,11632,2,0,0,3,0,1988,0,98056,47.5272,-122.169
1442860160,01/07/15,380000,3,2.5,10255,2,0,0,4,0,1985,0,98058,47.4334,-122.161
7942600310,07/17/14,375000,2,1,5120,1,0,0,3,0,1909,0,98122,47.6073,-122.308
1545808560,04/03/15,245000,3,2.5,8500,1,0,0,5,500,1996,0,98038,47.3592,-122.046
936000060,11/14/14,310000,5,1.75,27260,1,0,0,4,0,1947,1974,98166,47.4546,-122.337
9808650060,02/25/15,1300000,3,2,15021,1,0,0,4,580,1976,0,98004,47.6408,-122.219
3754700160,05/06/14,397000,4,2,7680,1,0,0,3,240,1971,0,98034,47.7245,-122.2
305500140,05/12/15,365000,3,2.5,4052,2,0,0,3,0,2005,0,98058,47.4362,-122.178
5468750060,10/28/14,328500,4,3,8250,2,0,0,3,0,1990,0,98042,47.3739,-122.156
2944010240,09/08/14,988000,4,3,19700,2,0,0,3,0,1987,0,98052,47.7205,-122.127
3454000060,07/22/14,1000000,4,2.5,3277,1.5,0,0,5,690,1922,0,98103,47.6636,-122.33
646910160,09/03/14,237000,3,2.5,2138,2,0,0,3,0,2005,0,98055,47.4324,-122.197
8564950390,09/19/14,525000,4,2.5,5280,2,0,0,3,0,2003,0,98011,47.7734,-122.224
2268400350,09/16/14,749000,4,2.5,9627,1,0,0,3,270,1976,2014,98006,47.559,-122.164
7504101040,08/21/14,722500,5,2.5,11800,2,0,0,3,1400,1983,0,98074,47.633,-122.041
11500890,03/12/15,843000,3,2.5,8750,2,0,0,3,0,1991,0,98052,47.6954,-122.103
9528102772,07/08/14,438000,2,2,1372,3,0,0,3,0,2000,0,98115,47.6776,-122.318
3353401710,09/23/14,227950,3,1.5,8230,1,0,0,5,0,1954,0,98001,47.2613,-122.255
8159610030,07/22/14,196000,3,2.25,11576,2,0,0,3,0,1974,0,98001,47.3417,-122.271
3179100435,07/15/14,641000,2,1,5332,1,0,0,3,350,1953,0,98105,47.6694,-122.275
822079033,04/22/15,350000,3,1.5,219978,1,0,0,4,0,1980,0,98038,47.4056,-121.955
8857600960,08/19/14,205000,3,1,7980,1,0,0,4,0,1960,0,98032,47.3838,-122.289
1774000200,12/02/14,400000,3,1.75,9102,1,0,0,3,0,1968,0,98072,47.7487,-122.082
2024069128,11/10/14,1030000,3,2.5,9816,1,0,0,3,935,2005,0,98027,47.5534,-122.078
1049010390,03/19/15,505000,3,2,5460,1,0,0,3,0,1972,0,98034,47.7355,-122.18
7905370390,10/09/14,475000,5,2.5,7200,1,0,0,3,1040,1975,0,98034,47.7206,-122.211
4140090240,11/05/14,520000,3,2.25,9263,1,0,0,5,1150,1977,0,98028,47.7691,-122.262
3775300030,12/31/14,333500,3,1.75,9732,1,0,0,3,0,1965,0,98011,47.7736,-122.214
2525300030,02/22/15,232000,3,1,10403,1,0,0,4,0,1976,0,98038,47.362,-122.029
1324059104,04/21/15,691100,3,2.75,16117,1,0,0,4,650,1983,0,98006,47.5698,-122.121
2287000030,10/14/14,811000,3,1.75,9897,1,0,0,4,0,1960,0,98040,47.5505,-122.221
7702010030,05/20/14,551000,3,2.5,5802,2,0,0,3,0,2001,0,98028,47.7605,-122.234
1529200340,01/08/15,496500,3,2.5,3640,2,0,0,3,0,1994,0,98072,47.7356,-122.157
1796360350,01/28/15,255000,3,1.75,8659,1,0,0,5,0,1986,0,98042,47.3663,-122.089
6154500070,06/26/14,1050000,4,3.5,7832,2,0,0,3,0,2007,0,98006,47.5637,-122.123
1843100340,03/05/15,348000,3,2.25,8491,2,0,0,4,0,1989,0,98042,47.3759,-122.125
8944290160,11/04/14,230000,3,2,3413,2,0,0,3,0,1985,0,98031,47.3912,-122.167
4166600473,12/09/14,359500,4,2.25,11250,2,0,0,3,0,1988,0,98023,47.3305,-122.371
7282300125,11/12/14,330000,3,1,7000,1,0,0,3,0,1953,0,98133,47.7617,-122.357
8658300340,05/23/14,80000,1,0.75,5050,1,0,0,2,0,1912,0,98014,47.6499,-121.909
2419600075,12/01/14,465000,3,1.75,6360,1,0,0,3,0,1954,0,98133,47.7311,-122.353
2621760350,10/15/14,325000,4,2.5,7324,2,0,0,3,0,1997,0,98042,47.3701,-122.107
1723049270,01/07/15,340500,3,2,28025,1,0,0,4,350,1947,0,98168,47.4857,-122.318
4123840310,01/06/15,342500,3,2.5,5192,2,0,0,3,0,1993,0,98038,47.3724,-122.042
2172000075,06/23/14,290900,2,2,17600,2,0,0,3,0,1930,1983,98178,47.4855,-122.266
8651611170,02/13/15,868700,3,4.25,6161,2,0,0,3,0,2000,0,98074,47.6336,-122.064
8651610890,10/14/14,1150000,4,3.25,10259,2,0,0,3,1040,2000,0,98074,47.6332,-122.066
1853080570,08/11/14,859900,4,2.75,6298,2,0,0,3,0,2011,0,98074,47.5906,-122.062
3629920030,08/08/14,520000,4,2.25,3006,2,0,0,3,0,2003,0,98029,47.5461,-121.998
6844700810,09/01/14,438924,3,1.5,4590,1,0,0,3,200,1949,0,98115,47.6943,-122.29
66000070,04/06/15,315000,2,1,6550,1,0,0,3,0,1918,0,98126,47.5486,-122.38
2205700350,11/04/14,378500,4,1.75,8640,1,0,0,3,850,1955,0,98006,47.5772,-122.153
5466000030,06/03/14,328500,3,2.5,8130,2,0,0,4,0,1990,0,98042,47.3875,-122.161
6189200125,03/25/15,849950,3,3,9773,2,0,0,4,0,1973,0,98005,47.6344,-122.174
2625069070,04/10/15,1385000,4,3.25,181319,2.5,0,0,3,0,1993,0,98074,47.6179,-122.005
8732131090,04/28/15,295000,4,2.5,7725,1,0,0,4,700,1978,0,98023,47.3078,-122.378
9286000240,07/11/14,1067000,6,3.5,11793,2,0,0,3,1000,1998,0,98006,47.5521,-122.137
1895000260,07/21/14,207950,2,2,5000,1,0,0,3,0,1917,0,98118,47.5158,-122.264
8691370400,12/16/14,699900,4,2.75,7302,2,0,0,3,0,2002,0,98075,47.5985,-121.977
8562501040,11/20/14,452000,4,1.5,7350,1,0,0,4,620,1963,0,98052,47.6734,-122.154
7942100310,01/27/15,232000,3,1.75,11230,1,0,0,5,0,1968,0,98042,47.3811,-122.087
3760000030,10/30/14,669950,5,2.5,14062,2,0,0,4,440,1960,0,98034,47.7081,-122.215
1727500340,06/14/14,397500,3,2,6710,1,0,0,3,440,1972,0,98034,47.7193,-122.216
9828702519,05/12/14,490000,2,2.5,1391,2,0,0,3,360,2004,0,98112,47.6192,-122.301
4432600075,01/28/15,725000,4,2,4140,2,0,0,3,400,1925,2003,98116,47.5836,-122.387
9274202270,08/18/14,625000,2,1.5,5750,1.5,0,0,4,300,1900,0,98116,47.5872,-122.39
7852030960,11/06/14,437500,3,2.5,4500,2,0,0,3,0,2000,0,98065,47.5322,-121.88
7852170140,05/10/15,650000,4,2.5,5438,2,0,0,3,0,2003,0,98065,47.5416,-121.864
7518503335,05/19/14,475000,2,1,3825,1,0,0,3,630,1929,0,98117,47.6799,-122.381
5467900070,05/02/14,342000,3,2,11947,1,0,0,4,0,1966,0,98042,47.3672,-122.151
1245002952,10/15/14,1197350,4,2.5,7800,2,0,0,3,0,1999,0,98033,47.684,-122.205
8906200070,02/10/15,280000,3,1.5,11610,1,0,0,4,0,1963,0,98055,47.4404,-122.191
5379805885,05/21/14,240000,2,1.75,7200,1,0,0,3,0,1993,0,98188,47.4467,-122.281
2769600560,05/27/14,529000,3,1,3328,1.5,0,0,4,0,1924,0,98107,47.6729,-122.363
9238901420,02/02/15,442000,3,1,5100,1,0,0,4,160,1941,0,98136,47.5346,-122.385
5113400431,05/08/14,615000,2,1,6872,1,0,0,4,720,1946,0,98119,47.6454,-122.373
3885805665,06/12/14,1485000,4,3.75,10800,2,0,0,3,0,2006,0,98033,47.6821,-122.196
8121200810,05/05/15,585000,4,1.75,7559,1,0,0,4,850,1981,0,98052,47.7206,-122.11
5126310400,03/05/15,480000,4,2.5,7787,2,0,0,3,0,2005,0,98059,47.4877,-122.139
7322910030,07/21/14,1095000,5,3.5,57063,2,0,0,4,0,1990,0,98053,47.6554,-122.018
2827100070,11/05/14,290000,4,1,8184,1.5,0,0,3,0,1949,0,98133,47.7343,-122.347
9276201895,08/20/14,615000,3,1.75,5000,1,0,0,5,950,1951,0,98116,47.5789,-122.393
4402700070,03/11/15,300000,2,1,7680,1,0,0,4,0,1950,0,98133,47.7439,-122.339
1922059046,10/29/14,308000,3,1,39150,1.5,0,0,3,400,1932,0,98030,47.3818,-122.225
925059288,05/07/15,750000,3,2.5,7745,2,0,0,3,0,2001,0,98033,47.6734,-122.173
4386700135,11/14/14,2250000,4,2.25,8036,2.5,0,0,5,1370,1916,0,98112,47.6415,-122.285
1923069078,08/05/14,890000,4,3.25,194278,2,0,0,3,0,2005,0,98059,47.4711,-122.084
1432400335,03/25/15,288000,3,1,7560,1,0,0,5,0,1958,0,98058,47.452,-122.177
1180003090,09/06/14,190000,2,1,6000,1,0,0,3,0,1943,2005,98178,47.4973,-122.221
726049331,03/26/15,515000,5,3,5105,1,0,0,3,1010,2005,0,98133,47.7546,-122.341
3340401555,11/05/14,235000,4,1.5,11054,1,0,0,4,0,1930,0,98055,47.4667,-122.215
7453000070,08/18/14,275000,2,1,5000,1,0,0,3,0,1951,0,98126,47.5186,-122.374
4348800030,11/21/14,727500,2,2,9119,1,0,0,4,0,1952,0,98004,47.6221,-122.193
7202331420,06/20/14,650000,4,2.5,6587,2,0,0,3,0,2003,0,98053,47.683,-122.039
6381500700,11/05/14,365000,4,1,7085,1.5,0,0,3,0,1944,0,98125,47.7315,-122.305
339500160,10/08/14,662000,3,1.75,36947,1,0,0,3,0,1984,0,98052,47.6917,-122.084
1545807610,04/29/15,270500,3,2.5,7848,1,0,0,3,460,1978,0,98038,47.3608,-122.056
1843200240,05/05/15,200000,2,1.5,1898,2,0,0,3,0,1978,0,98092,47.2852,-122.19
4403600270,02/24/15,970000,4,3.25,76230,2,0,0,3,0,1987,0,98075,47.5931,-122.071
2008200060,06/24/14,160000,3,1.5,9600,1,0,0,4,0,1962,0,98198,47.4097,-122.316
1521069070,02/18/15,204000,3,1,7405,1,0,0,4,0,1971,0,98010,47.3105,-122.021
